Rank,Name,company,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
12838,IL-2 Sturmovik: Cliffs of Dover,Microsoft,PC,2011,Simulation,Ubisoft,0,0.04,0,0.01,0.05
12839,Gladiator: Sword of Vengeance,Nintendo,XB,2003,Action,Acclaim Entertainment,0.04,0.01,0,0,0.05
12840,Unsolved Crimes,Nintendo,DS,2008,Adventure,Empire Interactive,0.04,0.01,0,0,0.05
12841,Minna to Kimi no Piramekino!,Sony,DS,2010,Misc,Namco Bandai Games,0,0,0.05,0,0.05
12842,Virtua Tennis 3,Sony,PSP,2007,Sports,Sega,0.02,0.03,0,0.01,0.05
12843,Bombastic,Nintendo,PS2,2002,Puzzle,Capcom,0.03,0.02,0,0.01,0.05
12844,Xiaolin Showdown,Sony,DS,2006,Action,Konami Digital Entertainment,0.05,0,0,0,0.05
12845,NHL Powerplay 98,Sony,PS,1997,Sports,Virgin Interactive,0.03,0.02,0,0,0.05
12846,Olympic Soccer: Atlanta 1996,Nintendo,PS,1996,Sports,U.S. Gold,0.03,0.02,0,0,0.05
12847,Lernerfolg Vorschule: Capt'n Sharky,Sony,DS,2009,Misc,Tivola,0,0.05,0,0.01,0.05
12848,Samurai Dou Portable,Nintendo,PSP,2008,Action,Spike,0,0,0.05,0,0.05
12849,Princess on Ice,Nintendo,DS,2008,Sports,505 Games,0.04,0.01,0,0,0.05
12850,Countdown: The Game,Nintendo,Wii,2009,Puzzle,Mindscape,0,0.05,0,0,0.05
12851,Phantasy Star Online Episode I & II Plus,Sony,GC,2003,Role-Playing,Sega,0.04,0.01,0,0,0.05
12852,Samurai Warriors 4: Empires,Sony,PSV,2015,Action,Tecmo Koei,0,0,0.05,0,0.05
12853,DuckTales: Remastered,Nintendo,PS3,2013,Action,Capcom,0.01,0.04,0,0.01,0.05
12854,Front Mission 2089: Border of Madness,Sony,DS,2008,Strategy,Square Enix,0,0,0.05,0,0.05
12855,Miracle Girls Festival,Sony,PSV,2015,Misc,Sega,0,0,0.05,0,0.05
12856,Dual Hearts,Nintendo,PS2,2002,Role-Playing,Sony Computer Entertainment,0.03,0.02,0,0.01,0.05
12857,7 Wonders: Treasures of Seven,Nintendo,DS,2011,Puzzle,Avanquest,0.02,0.03,0,0.01,0.05
12858,NFL Quarterback Club 2002,Sony,GC,2001,Sports,Acclaim Entertainment,0.04,0.01,0,0,0.05
12859,Saki: Zenkoku-hen,Nintendo,PSV,2015,Misc,Kaga Create,0,0,0.05,0,0.05
12860,Mister Slime,Sony,DS,2008,Action,SouthPeak Games,0.05,0,0,0,0.05
12861,Shiren the Wanderer 5 Plus: Fortune Tower and the Dice of Fate,PC,PSV,2015,Action,Aksys Games,0.01,0,0.04,0,0.05
12862,"Murder, She Wrote",Nintendo,PC,2009,Adventure,Focus Home Interactive,0,0.04,0,0.01,0.05
12863,Virtual Villagers: A New Home,Nintendo,DS,2010,Simulation,PQube,0.04,0.01,0,0,0.05
12864,Wing Commander: Prophecy,Sony,GBA,2003,Simulation,"Destination Software, Inc",0.04,0.01,0,0,0.05
12865,Marc Ecko's Getting Up: Contents Under Pressure,Nintendo,PS2,2006,Action,Atari,0.03,0.02,0,0.01,0.05
12866,Learn Science,Microsoft,DS,2010,Misc,DreamCatcher Interactive,0.05,0,0,0,0.05
12867,Sega Soccer Slam,Sony,XB,2002,Sports,Sega,0.04,0.01,0,0,0.05
12868,Hakuouki: Reimeiroku,Nintendo,PS2,2010,Adventure,Idea Factory,0,0,0.05,0,0.05
12869,Vertigo,Nintendo,Wii,2009,Strategy,Playlogic Game Factory,0.05,0,0,0,0.05
12870,Blood Omen 2,Microsoft,GC,2002,Action,Eidos Interactive,0.04,0.01,0,0,0.05
12871,NBA 2K17,Sony,X360,2016,Sports,Take-Two Interactive,0.04,0,0,0.01,0.05
12872,Shin Sangoku Musou 5 Empires,PC,PSP,2010,Action,Tecmo Koei,0,0,0.05,0,0.05
12873,Front Mission Evolved,Microsoft,PC,2010,Shooter,Square Enix,0.05,0,0,0,0.05
12874,Carve,Microsoft,XB,2004,Racing,Global Star,0.04,0.01,0,0,0.05
12875,BlowOut,Sony,XB,2003,Shooter,Zoo Digital Publishing,0.04,0.01,0,0,0.05
12876,McDROID,Sony,PSP,2011,Strategy,Namco Bandai Games,0,0,0.05,0,0.05
12877,GachiTora! Abarenbou Kyoushi in High School,Sony,PSP,2011,Action,Spike,0,0,0.05,0,0.05
12878,WTA Tour Tennis,Sony,PS2,2001,Sports,Konami Digital Entertainment,0.03,0.02,0,0.01,0.05
12879,Bottom of the 9th '99,Microsoft,PS,1998,Sports,Konami Digital Entertainment,0.03,0.02,0,0,0.05
12880,Dynasty Warriors 5,Nintendo,XB,2005,Action,Tecmo Koei,0.04,0.01,0,0,0.05
12881,Reader Rabbit 2nd Grade,Nintendo,Wii,N/A,Misc,Unknown,0.05,0,0,0,0.05
12882,Famicom Mini: Dig Dug,Nintendo,GBA,2004,Puzzle,Namco Bandai Games,0,0,0.05,0,0.05
12883,FIFA Soccer 2003,Sony,GBA,2002,Sports,Electronic Arts,0.04,0.01,0,0,0.05
12884,Naval Ops: Commander,Nintendo,PS2,2004,Simulation,Tecmo Koei,0.03,0.02,0,0.01,0.05
12885,Adventure Time: Finn & Jake Investigations,Nintendo,WiiU,2015,Action,Little Orbit,0.03,0.02,0,0,0.05
12886,Defendin' De Penguin,Sony,Wii,2008,Strategy,Zushi Games,0.05,0,0,0,0.05
12887,Bleach: Blade Battlers,Sony,PS2,2006,Fighting,Sony Computer Entertainment,0,0,0.05,0,0.05
12888,Rez,Nintendo,PS2,2001,Shooter,Sony Computer Entertainment,0.03,0.02,0,0.01,0.05
12889,Goosebumps: The Game,Microsoft,3DS,2015,Adventure,WayForward Technologies,0.05,0,0,0.01,0.05
12890,MLB SlugFest 2006,Nintendo,XB,2006,Sports,Midway Games,0.04,0.01,0,0,0.05
12891,Rockin' Pretty,Nintendo,DS,2009,Misc,Arc System Works,0.05,0,0,0,0.05
12892,Jake Power: Policeman,Sony,DS,2008,Adventure,Ubisoft,0.05,0,0,0,0.05
12893,Samurai Warriors 4-II,Nintendo,PSV,2015,Action,Tecmo Koei,0,0,0.05,0,0.05
12894,Jissen Pachislot Hisshouhou! Hokuto no Ken DS SE,Microsoft,DS,2006,Misc,Sega,0,0,0.05,0,0.05
12895,UEFA Euro 2004: Portugal,Nintendo,XB,2004,Sports,Electronic Arts,0.04,0.01,0,0,0.05
12896,Lufia: The Ruins of Lore,Nintendo,GBA,2002,Role-Playing,Taito,0.04,0.01,0,0,0.05
12897,Major Minor's Majestic March,Nintendo,Wii,2009,Misc,Majesco Entertainment,0.05,0,0,0,0.05
12898,Shaman King: Soul Fight,Sony,GC,2003,Platform,Namco Bandai Games,0,0,0.05,0,0.05
12899,Samurai Deeper Kyo,Nintendo,PS,2002,Fighting,Namco Bandai Games,0,0,0.05,0,0.05
12900,Samantha Swift and the Hidden Roses of Athena,PC,DS,2010,Adventure,Unknown,0.04,0.01,0,0,0.05
12901,Dark Souls III,Nintendo,PC,2016,Role-Playing,Namco Bandai Games,0,0.05,0,0,0.05
12902,Medabots: Infinity,PC,GC,2003,Role-Playing,Ubisoft,0.04,0.01,0,0,0.05
12903,Tom Clancy's HAWX 2,Microsoft,PC,2010,Action,Ubisoft,0,0.04,0,0.01,0.05
12904,Zapper: One Wicked Cricket!,Nintendo,XB,2002,Platform,Infogrames,0.04,0.01,0,0,0.05
12905,Jirou Akagawa: Majotachi no Nemuri,Microsoft,SNES,1995,Adventure,Pack-In-Video,0,0,0.05,0,0.05
12906,Arcana Heart 3,Sony,X360,2011,Fighting,PQube,0,0.03,0.02,0,0.05
12907,Bust-A-Bloc,Sony,PS2,2002,Puzzle,Midas Interactive Entertainment,0,0,0.05,0,0.05
12908,Sitting Ducks,Nintendo,PS2,2003,Platform,LSP Games,0.03,0.02,0,0.01,0.05
12909,Puyo Puyo 7,Nintendo,Wii,2009,Puzzle,Sega,0,0,0.05,0,0.05
12910,Animal Planet: Vet Collection,Nintendo,DS,2010,Simulation,Activision,0.05,0,0,0,0.05
12911,Imagine Animal Doctor Care Center,Microsoft,DS,2010,Simulation,Ubisoft,0.05,0,0,0,0.05
12912,Rugby 15,Microsoft,X360,2015,Sports,Bigben Interactive,0,0.05,0,0,0.05
12913,NFL Blitz Pro,Sony,XB,2003,Sports,Midway Games,0.04,0.01,0,0,0.05
12914,Major League Baseball 2K11,Sony,PSP,2011,Sports,Take-Two Interactive,0.05,0,0,0,0.05
12915,Uta no Prince-Sama: Music 3,Nintendo,PSV,2016,Action,Broccoli,0,0,0.05,0,0.05
12916,Pretty Cure All Stars Everyone Gather ? Let's Dance!,Sony,Wii,2013,Misc,Namco Bandai Games,0,0,0.05,0,0.05
12917,Mountain Bike Adrenaline,Nintendo,PS2,N/A,Sports,Unknown,0.03,0.02,0,0.01,0.05
12918,New Prince of Tennis: Go to the Top,Nintendo,3DS,2015,Action,FuRyu,0,0,0.05,0,0.05
12919,Zyuden Sentai Kyoryuger: Game de Gaburincho!!,Sony,3DS,2013,Action,Namco Bandai Games,0,0,0.05,0,0.05
12920,Nobunaga's Ambition: Sphere of Influence,Sony,PSV,2014,Strategy,Tecmo Koei,0,0,0.05,0,0.05
12921,Hi-Octane: The Track Fights Back!,PC,PS,1995,Racing,Electronic Arts,0.03,0.02,0,0,0.05
12922,Venetica,Nintendo,PC,2009,Role-Playing,DTP Entertainment,0,0.04,0,0.01,0.05
12923,Black Sigil: Blade of the Exiled,Microsoft,DS,2009,Role-Playing,Graffiti,0.05,0,0,0,0.05
12924,Tour de France 2011,Microsoft,X360,N/A,Racing,Focus Home Interactive,0,0.05,0,0.01,0.05
12925,Wakeboarding Unleashed Featuring Shaun Murray,Nintendo,XB,2003,Sports,Activision,0.04,0.01,0,0,0.05
12926,TrackMania Turbo: Build to Race,Sony,DS,2010,Racing,Ubisoft,0.03,0.02,0,0.01,0.05
12927,ZombiU,Nintendo,PS4,2016,Action,Ubisoft,0,0.04,0.01,0.01,0.05
12928,Domino Rally,Nintendo,Wii,2007,Action,Nordcurrent,0.05,0,0,0,0.05
12929,Doraemon 2: Nobita no Toizurando Daibouken,Sony,SNES,1993,Role-Playing,Epoch,0,0,0.05,0,0.05
12930,Samurai Champloo: Sidetracked,Nintendo,PS2,2006,Action,Namco Bandai Games,0.03,0.02,0,0.01,0.05
12931,Drill Dozer,Sony,GBA,N/A,Platform,Unknown,0.04,0.01,0,0,0.05
12932,Teenage Mutant Ninja Turtles: Mutants in Manhattan,Nintendo,PS3,2016,Action,Activision,0.01,0.03,0,0.01,0.05
12933,Katekyoo Hitman Reborn! DS: Shinuki Max! Vongola Carnival!!,Sony,DS,2007,Action,Takara Tomy,0,0,0.05,0,0.05
12934,Utawarerumono: Futari no Hakuoro,Sony,PSV,2016,Misc,Aqua Plus,0,0,0.05,0,0.05
12935,Chaos;Child,Sony,PSV,2015,Adventure,5pb,0,0,0.05,0,0.05
12936,Fatal Fury: Wild Ambition,Nintendo,PS,1999,Fighting,SNK Playmore,0.03,0.02,0,0,0.05
12937,Metal Fight Beyblade: Bakugami Susanoh Shuurai!,Nintendo,DS,2010,Action,Hudson Soft,0,0,0.05,0,0.05
12938,Dengeki Gakuen RPG: Cross of Venus,Sony,DS,2009,Role-Playing,ASCII Media Works,0,0,0.05,0,0.05
12939,Judge Dredd,PC,PS,1997,Platform,Gremlin Interactive Ltd,0.03,0.02,0,0,0.05
12940,FIFA 17,Nintendo,PC,2016,Sports,Electronic Arts,0,0.05,0,0,0.05
12941,Minna no Ennichi,Sony,3DS,2012,Action,Namco Bandai Games,0,0,0.05,0,0.05
12942,Winning Post 8,Microsoft,PS3,2014,Racing,Tecmo Koei,0,0,0.05,0,0.05
12943,King Arthur,Microsoft,XB,2004,Action,Konami Digital Entertainment,0.04,0.01,0,0,0.05
12944,DoDonPachi Resurrection,Sony,X360,2010,Shooter,Rising Star Games,0,0.05,0,0.01,0.05
12945,Bass Rise,Microsoft,PS,1999,Sports,Namco Bandai Games,0.03,0.02,0,0,0.05
12946,UEFA Champions League 2006-2007,Sega,X360,2007,Sports,Electronic Arts,0.04,0.01,0,0,0.05
12947,Dynamite Headdy,PC,GEN,1993,Platform,Sega,0,0,0.05,0,0.05
12948,Hunted: The Demon's Forge,Sony,PC,2011,Action,Bethesda Softworks,0.03,0.01,0,0.01,0.05
12949,Choujikuu Yousai Macross: Do You Remember Love,Sony,PS3,2012,Shooter,Namco Bandai Games,0,0,0.05,0,0.05
12950,Arcania: Gothic 4,Sony,PS4,2015,Role-Playing,Nordic Games,0.04,0,0,0.01,0.05
12951,Persona 2: Eternal Punishment,Microsoft,PSP,2012,Role-Playing,Atlus,0,0,0.05,0,0.05
12952,Dragon's Lair 3D: Return to the Lair,Sony,XB,2002,Platform,Ubisoft,0.04,0.01,0,0,0.05
12953,Growlanser: Heritage of War (jp sales),PC,PS2,2006,Role-Playing,Rising Star Games,0,0,0.05,0,0.05
12954,The Bureau: XCOM Declassified,Microsoft,PC,2013,Shooter,Take-Two Interactive,0,0.05,0,0.01,0.05
12955,Myst IV: Revelation,Nintendo,XB,2005,Adventure,Ubisoft,0.04,0.01,0,0,0.05
12956,Culdcept Revolt,Nintendo,3DS,2016,Strategy,Nintendo,0,0,0.05,0,0.05
12957,Sushi Go-Round,Nintendo,Wii,2010,Simulation,Asylum Entertainment,0.05,0,0,0,0.05
12958,Pachinko Wars II,Nintendo,SNES,1993,Misc,Coconuts Japan,0,0,0.05,0,0.05
12959,Myth Makers: Orbs of Doom,Microsoft,Wii,2007,Puzzle,Popcorn Arcade,0.05,0,0,0,0.05
12960,Toy Soldiers: War Chest,Sony,XOne,2015,Action,Ubisoft,0.05,0,0,0.01,0.05
12961,The Nightmare of Druaga: Fushigino Dungeon,Sony,PS2,2004,Role-Playing,Arika,0.03,0.02,0,0.01,0.05
12962,Omega Labyrinth,Sony,PSV,2015,Role-Playing,D3Publisher,0,0,0.05,0,0.05
12963,Air Conflicts: Aces of World War II,PC,PSP,2009,Simulation,Graffiti,0.05,0,0,0,0.05
12964,Cities in Motion,Nintendo,PC,2011,Simulation,Paradox Interactive,0,0.04,0,0.01,0.05
12965,Aliens in the Attic,Nintendo,DS,2009,Action,Playlogic Game Factory,0.05,0,0,0,0.05
12966,Virtua Striker 2002,Nintendo,GC,2002,Sports,Sega,0.01,0,0.03,0,0.05
12967,Kamen Rider: Dragon Knight,Nintendo,DS,2009,Fighting,D3Publisher,0.05,0,0,0,0.05
12968,Code Lyoko,Sony,DS,2007,Action,Game Factory,0.03,0.01,0,0,0.05
12969,Taito Legends Power Up,Sony,PSP,2007,Action,Destineer,0.05,0,0,0,0.05
12970,Fate/Unlimited Codes Portable,Sony,PSP,2009,Fighting,Capcom,0,0,0.05,0,0.05
12971,Metal Slug Anthology,Nintendo,PSP,2007,Shooter,Ignition Entertainment,0.02,0,0.02,0.01,0.05
12972,Tenchu: Dark Secret,Sega,DS,2006,Action,From Software,0.03,0,0.01,0,0.05
12973,Game no Kanzume Vol 2,Nintendo,SCD,1994,Misc,Sega,0,0,0.05,0,0.05
12974,Disney's PK: Out of the Shadows,Nintendo,GC,2002,Platform,Ubisoft,0.04,0.01,0,0,0.05
12975,Zoo Quest: Puzzle Fun!,Sony,DS,2008,Puzzle,JoWood Productions,0.05,0,0,0,0.05
12976,JoJo no Kimy? na B?ken Fantomu Buraddo,Microsoft,PS2,2006,Action,Namco Bandai Games,0,0,0.05,0,0.05
12977,The Idolmaster 2,Sony,X360,2011,Simulation,Namco Bandai Games,0,0,0.05,0,0.05
12978,PQ2: Practical Intelligence Quotient,Nintendo,PSP,2006,Puzzle,D3Publisher,0.04,0,0,0,0.05
12979,Mr Bean's Wacky World of Wii,Sony,Wii,2009,Adventure,Blast! Entertainment Ltd,0,0.05,0,0,0.05
12980,Powerdrome,Nintendo,PS2,2004,Racing,Evolved Games,0.03,0.02,0,0.01,0.05
12981,Dreamer Series: Puppy Trainer,Sony,DS,2008,Simulation,DreamCatcher Interactive,0.05,0,0,0,0.05
12982,Pro Yakyuu Spirits 5 Kanzenban,Nintendo,PS2,2008,Sports,Konami Digital Entertainment,0,0,0.05,0,0.05
12983,Tsumiki: Block Drop Mania,Sony,DS,2007,Action,Nobilis,0.05,0,0,0,0.05
12984,Shin Sangoku Musou 5 Special,Nintendo,PSP,2009,Action,Tecmo Koei,0,0,0.05,0,0.05
12985,Pony Friends: Mini Breeds Edition,Microsoft,DS,2008,Simulation,Eidos Interactive,0.05,0,0,0,0.05
12986,Otogi 2: Immortal Warriors,Sony,XB,2003,Action,Sega,0.04,0.01,0,0,0.05
12987,Legend of Kay,Nintendo,PS2,2005,Action,JoWood Productions,0.03,0.02,0,0.01,0.05
12988,Piglet's Big Game,Sony,GC,2003,Platform,Gotham Games,0.04,0.01,0,0,0.05
12989,Dead or Alive Xtreme 3: Fortune,Nintendo,PS4,2016,Sports,Tecmo Koei,0,0,0.05,0,0.05
12990,Ivy the Kiwi?,Microsoft,DS,2010,Puzzle,Rising Star Games,0.04,0,0,0,0.05
12991,Fallout: Brotherhood of Steel,Nintendo,XB,2004,Role-Playing,Avalon Interactive,0.04,0.01,0,0,0.05
12992,Strawberry Shortcake: Strawberryland Games,Sony,DS,2006,Action,Game Factory,0.05,0,0,0,0.05
12993,Koi to Senkyo to Chocolate Portable,Microsoft,PSP,2012,Adventure,Kadokawa Shoten,0,0,0.05,0,0.05
12994,IndyCar Series,Nintendo,XB,2003,Racing,Codemasters,0.04,0.01,0,0,0.05
12995,Hysteria Hospital: Emergency Ward,Nintendo,Wii,2009,Action,Oxygen Interactive,0.05,0,0,0,0.05
12996,Dokapon Journey,Microsoft,DS,2008,Role-Playing,Sting,0.05,0,0,0,0.05
12997,Ultra Bust-A-Move,Microsoft,XB,2004,Puzzle,505 Games,0.04,0.01,0,0,0.05
12998,Rally Fusion: Race of Champions,Nintendo,XB,2002,Racing,Activision,0.04,0.01,0,0,0.05
12999,Piglet's Big Game,Microsoft,GBA,2003,Platform,THQ,0.04,0.01,0,0,0.05
13000,Lucha Libre AAA: Heroes del Ring,Nintendo,X360,2010,Fighting,Konami Digital Entertainment,0.05,0,0,0,0.05
13001,Pony Friends,Sony,DS,2007,Simulation,Eidos Interactive,0,0.05,0,0.01,0.05
13002,Natural Doctrine,Nintendo,PS3,2014,Role-Playing,Nippon Ichi Software,0.03,0.01,0.01,0.01,0.05
13003,Pinball Hall of Fame: The Gottlieb Collection,Sony,GC,2005,Misc,Crave Entertainment,0.04,0.01,0,0,0.05
13004,Ferrari F355 Challenge,Microsoft,PS2,2002,Racing,Sony Computer Entertainment,0.03,0.02,0,0.01,0.05
13005,MorphX,Sony,X360,2010,Shooter,505 Games,0.05,0,0,0,0.05
13006,Stranger of Sword City,Nintendo,PSV,2015,Role-Playing,Nippon Ichi Software,0.02,0.02,0,0.01,0.05
13007,Air Traffic Chaos,Nintendo,DS,2007,Simulation,Ertain,0.05,0,0,0,0.05
13008,Battleship / Connect Four / Sorry! / Trouble,Nintendo,DS,2006,Puzzle,"Destination Software, Inc",0.05,0,0,0,0.05
13009,Prism: Light the Way,Sony,DS,2007,Puzzle,Eidos Interactive,0.05,0,0,0,0.05
13010,Tiny Toon Adventures: Toonenstein - Dare to Scare,Nintendo,PS,1998,Action,Swing! Entertainment,0.03,0.02,0,0,0.05
13011,TV Anime: Fairy Tale Gekitou! Madoushi Kessen,Sony,DS,2010,Fighting,Hudson Soft,0,0,0.05,0,0.05
13012,Shifters,Nintendo,PS2,2002,Adventure,3DO,0.03,0.02,0,0.01,0.05
13013,RPG Tsukuru DS,Sony,DS,2010,Role-Playing,Enterbrain,0,0,0.05,0,0.05
13014,WRC 5: FIA World Rally Championship,Sony,PS4,2015,Sports,Bigben Interactive,0,0.04,0,0.01,0.05
13015,Earth Defense Force 4.1: The Shadow of New Despair,Nintendo,PS4,2015,Shooter,Xseed Games,0.02,0.02,0,0.01,0.05
13016,The BIGS 2,Nintendo,DS,2009,Sports,Take-Two Interactive,0.05,0,0,0,0.05
13017,Dramatic Dungeon: Sakura Wars - Kimi Arugatame,Sony,DS,2008,Role-Playing,Sega,0,0,0.05,0,0.05
13018,TNA iMPACT: Cross the Line,Sony,PSP,2010,Fighting,SouthPeak Games,0.05,0,0,0,0.05
13019,SpongeBob: HeroPants,Nintendo,PSV,2015,Platform,Activision,0.03,0.01,0,0.01,0.05
13020,Lagoon,Nintendo,SNES,1991,Role-Playing,Kemco,0,0,0.05,0,0.05
13021,Nanostray 2,Sony,DS,2008,Shooter,Codemasters,0.03,0.01,0,0,0.05
13022,Project Setsuna,PC,PSV,2016,Role-Playing,Square Enix,0,0,0.05,0,0.05
13023,Microsoft Flight Simulator X Acceleration Expansion Pack,Sony,PC,2007,Simulation,Microsoft Game Studios,0,0.04,0,0.01,0.05
13024,Trick x Logic: Season 1,PC,PSP,2010,Adventure,Sony Computer Entertainment,0,0,0.05,0,0.05
13025,Mortal Kombat X,Nintendo,PC,2015,Fighting,Warner Bros. Interactive Entertainment,0.01,0.04,0,0,0.05
13026,Mawashite Tsunageru Touch Panic,Sony,DS,2006,Puzzle,Nintendo,0,0,0.05,0,0.05
13027,Luminous Arc Infinity,Nintendo,PSV,2015,Action,Marvel Entertainment,0,0,0.05,0,0.05
13028,Monster! Bass Fishing,Nintendo,GBA,2003,Sports,Ignition Entertainment,0.04,0.01,0,0,0.05
13029,Sigma Star Saga,Sony,GBA,2005,Role-Playing,Atari,0.04,0.01,0,0,0.05
13030,Winning Post 7 2010,Sony,PSP,2010,Sports,Tecmo Koei,0,0,0.05,0,0.05
13031,Assetto Corsa,Sony,PS4,2016,Racing,505 Games,0,0.04,0,0.01,0.05
13032,Batman: Gotham City Racer,Sony,PS,2001,Racing,Ubisoft,0.03,0.02,0,0,0.05
13033,Sengoku Basara X,PC,PS2,2008,Fighting,Capcom,0,0,0.05,0,0.05
13034,Plants vs. Zombies,Nintendo,PC,2009,Strategy,PopCap Games,0,0.04,0,0.01,0.05
13035,Top Spin 2,Nintendo,DS,2006,Sports,Take-Two Interactive,0.05,0,0,0,0.05
13036,Doraemon: Nobita no Kyouryuu 2006 DS,Nintendo,DS,2006,Role-Playing,Sega,0,0,0.05,0,0.05
13037,Ontamarama,Sony,DS,2007,Action,Atlus,0.05,0,0,0,0.05
13038,Hakuoki: Stories of the Shinsengumi,Nintendo,PS3,2010,Adventure,Idea Factory,0.02,0,0.03,0,0.05
13039,DokiDoki Majo Shinpan!,PC,DS,2007,Adventure,SNK Playmore,0,0,0.05,0,0.05
13040,Star Wars: Republic Commando,Sony,PC,2005,Shooter,LucasArts,0,0.04,0,0.01,0.05
13041,Starry ? Sky: In Spring,Nintendo,PSP,2010,Misc,Asgard,0,0,0.05,0,0.05
13042,FIFA Soccer 2004,Sony,GBA,2003,Sports,Electronic Arts,0.04,0.01,0,0,0.05
13043,Armored Core: Formula Front Extreme Battle,Sony,PSP,2004,Simulation,505 Games,0.05,0,0,0,0.05
13044,Downforce,PC,PS2,2002,Racing,Avalon Interactive,0.03,0.02,0,0.01,0.05
13045,Bejeweled Twist,PC,PC,2008,Puzzle,PopCap Games,0.01,0.04,0,0.01,0.05
13046,Street Fighter V,Sony,PC,2016,Fighting,Capcom,0,0.05,0,0,0.05
13047,Little Busters! Converted Edition,Microsoft,PS2,2009,Adventure,Prototype,0,0,0.05,0,0.05
13048,Enemy Front,Nintendo,X360,2014,Shooter,Namco Bandai Games,0.02,0.03,0,0,0.05
13049,Dream Salon,Nintendo,Wii,2009,Misc,Zoo Games,0.05,0,0,0,0.05
13050,Disney's Party,Nintendo,GC,2002,Misc,Electronic Arts,0.04,0.01,0,0,0.05
13051,Tennis no Oji-Sama: 2005 Crystal Drive,PC,DS,2004,Sports,Konami Digital Entertainment,0,0,0.05,0,0.05
13052,Sherlock Holmes: Crimes & Punishments,Nintendo,PC,2014,Adventure,Focus Home Interactive,0,0.05,0,0,0.05
13053,Jenga World Tour,Nintendo,Wii,2007,Misc,Atari,0.05,0,0,0,0.05
13054,Summon Night X: Tears Crown,Nintendo,DS,2009,Role-Playing,Namco Bandai Games,0,0,0.05,0,0.05
13055,Secret Files: Tunguska,Sony,DS,2008,Adventure,Deep Silver,0.04,0.01,0,0,0.05
13056,Taiho Shichauzo!,Sony,PS,2001,Adventure,Pioneer LDC,0,0,0.05,0,0.05
13057,Battle vs. Chess,Microsoft,PS3,N/A,Misc,TopWare Interactive,0,0.04,0,0.01,0.05
13058,Phantom Crash,PC,XB,2002,Simulation,Phantagram,0.03,0.01,0.01,0,0.05
13059,Men of War: Assault Squad,Nintendo,PC,2011,Strategy,1C Company,0.01,0.03,0,0.01,0.05
13060,Fishdom,Sony,DS,2011,Puzzle,Atari,0.05,0,0,0,0.05
13061,Yanya Caballista: City Skater,Sony,PS2,2001,Sports,Tecmo Koei,0.02,0.02,0,0.01,0.05
13062,Expendable,Nintendo,PS,1999,Action,Infogrames,0.03,0.02,0,0,0.05
13063,Imagine: Artist,Nintendo,DS,2009,Misc,Ubisoft,0.05,0,0,0,0.05
13064,Pet Pals: New Leash on Life,Nintendo,DS,2010,Simulation,Destineer,0.05,0,0,0,0.05
13065,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure,Sony,DS,2005,Adventure,Activision,0.05,0,0,0,0.05
13066,The Idolmaster: Gravure For You! Vol. 2,Sony,PS3,2011,Misc,Namco Bandai Games,0,0,0.05,0,0.05
13067,Arthur! Ready to Race,Sony,PS,2000,Racing,The Learning Company,0.03,0.02,0,0,0.05
13068,Thunder Force V: Perfect System,Sega,PS,1998,Shooter,TechnoSoft,0.03,0.02,0,0,0.05
13069,The Typing of the Dead,Nintendo,DC,2000,Shooter,Sega,0,0,0.05,0,0.05
13070,The Idolm@ster: Dearly Stars,Nintendo,DS,2009,Adventure,Namco Bandai Games,0,0,0.05,0,0.05
13071,Kids Learn Music A+ Edition,Sony,DS,2011,Misc,Unknown,0.05,0,0,0,0.05
13072,Child of Light,Sony,PS4,2014,Role-Playing,Ubisoft,0,0.01,0.04,0,0.05
13073,Over the Hedge: Hammy Goes Nuts!,Nintendo,PSP,2006,Platform,Activision,0.05,0,0,0,0.05
13074,Kart Racer,Sony,Wii,2009,Racing,Nordic Games,0.03,0.01,0,0,0.05
13075,Bakemonogatari Portable,Nintendo,PSP,2012,Action,Namco Bandai Games,0,0,0.05,0,0.05
13076,Sam & Max: Beyond Time and Space,Sony,Wii,2010,Adventure,Atari,0.05,0,0,0,0.05
13077,To Heart 2: Dungeon Travelers,Nintendo,PSV,2015,Adventure,Aqua Plus,0,0,0.05,0,0.05
13078,Tabi no Yubisashi Kaiwachou DS: DS Series 2 Chuugoku,Nintendo,DS,2006,Misc,Nintendo,0,0,0.05,0,0.05
13079,Shrek Super Party,Nintendo,GC,2003,Misc,TDK Mediactive,0.04,0.01,0,0,0.05
13080,Monster 4x4: Masters of Metal,Sony,GC,2003,Racing,Ubisoft,0.04,0.01,0,0,0.05
13081,Bakusou Kyoudai Let's & Go!! Eternal Wings,Sony,PS,1998,Racing,Jaleco,0,0,0.05,0,0.05
13082,Caligula,Sony,PSV,2016,Role-Playing,FuRyu,0,0,0.05,0,0.05
13083,Steins;Gate 0,Nintendo,PSV,2015,Adventure,PQube,0,0,0.05,0,0.05
13084,Keroro Gunsou: Enshuu da Yo! Zenin Shuugou Part 2,Nintendo,DS,2007,Action,Namco Bandai Games,0,0,0.05,0,0.05
13085,NHL Blades of Steel '99,Microsoft,N64,1999,Sports,Konami Digital Entertainment,0.05,0,0,0,0.05
13086,Lips: Deutsche Partyknaller,Nintendo,X360,2009,Misc,Microsoft Game Studios,0,0.04,0,0.01,0.05
