Rank,Name,Company,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
15099,Genkai Tokki: Seven Pirates,Sony,PSV,2016,Role-Playing,Compile Heart,0,0,0.02,0,0.02
15100,Enchanted Arms (JP sales),Microsoft,X360,2006,Role-Playing,Ubisoft,0,0,0.02,0,0.02
15101,ScrapLand,Microsoft,XB,2005,Action,Deep Silver,0.02,0,0,0,0.02
15102,Daito Giken Koushiki Pachi-Slot Simulator: Hihouden - Fuujirareta Megami Portable,Sony,PSP,2011,Misc,Paon,0,0,0.02,0,0.02
15103,Geten no Hana,Sony,PSP,2013,Misc,Tecmo Koei,0,0,0.02,0,0.02
15104,Crazy Machines,Nintendo,Wii,2010,Puzzle,DTP Entertainment,0.01,0.01,0,0,0.02
15105,Harukanaru Toki no Naka de 3 with Izayoiki Aizouban,Sony,PSP,2009,Adventure,Tecmo Koei,0,0,0.02,0,0.02
15106,Blade Arcus from Shining EX,Sony,PS3,2015,Fighting,Sega,0,0,0.02,0,0.02
15107,Brave: The Video Game,Nintendo,Wii,2012,Action,Disney Interactive Studios,0,0.02,0,0,0.02
15108,Frontlines: Fuel of War,PC,PC,2008,Shooter,THQ,0,0.02,0,0,0.02
15109,D.Gray-man: Sousha no Shikaku,Sony,PS2,2008,Adventure,Konami Digital Entertainment,0,0,0.02,0,0.02
15110,Indianapolis 500 Evolution,Microsoft,X360,2009,Racing,Zushi Games,0.02,0,0,0,0.02
15111,Ookami to Koushinryou: Omiowataru Kaze,Nintendo,DS,2009,Adventure,ASCII Media Works,0,0,0.02,0,0.02
15112,Grey's Anatomy: The Video Game,PC,PC,2009,Adventure,Ubisoft,0,0.02,0,0,0.02
15113,School Days LxH,Sony,PS2,2008,Adventure,Interchannel,0,0,0.02,0,0.02
15114,Neo Angelique,Sony,PS2,2006,Adventure,Tecmo Koei,0,0,0.02,0,0.02
15115,Big Idea's VeggieTales: LarryBoy and the Bad Apple,Sony,PS2,2006,Action,Crave Entertainment,0.01,0.01,0,0,0.02
15116,Namco Museum Battle Collection (JP sales),Sony,PSP,2005,Misc,Sony Computer Entertainment,0,0,0.02,0,0.02
15117,Chaos;Head Noah,Sony,PSP,2010,Adventure,5pb,0,0,0.02,0,0.02
15118,Brandish: The Dark Revenant,Sony,PSP,2009,Role-Playing,Falcom Corporation,0,0,0.02,0,0.02
15119,Summon Night: Swordcraft Story,Nintendo,GBA,2003,Role-Playing,Banpresto,0.02,0.01,0,0,0.02
15120,Samurai Shodown V,Microsoft,XB,2006,Fighting,Ignition Entertainment,0.02,0,0,0,0.02
15121,Pro Fishing Challenge,Microsoft,XB,2004,Sports,Atlus,0.02,0,0,0,0.02
15122,Minna no Chizu 2,Sony,PSP,2007,Misc,Zenrin,0,0,0.02,0,0.02
15123,Franklin's Great Adventures,Nintendo,DS,2006,Action,Game Factory,0.02,0,0,0,0.02
15124,Test Drive Unlimited,PC,PC,2007,Racing,Atari,0,0.02,0,0,0.02
15125,SAW,PC,PC,2009,Action,Konami Digital Entertainment,0,0.02,0,0,0.02
15126,Princess Saver! Eternal Love for My Lady,Sony,PS2,2010,Adventure,Comfort,0,0,0.02,0,0.02
15127,To Love-Ru Trouble: Darkness - True Princess,Sony,PSV,2015,Action,FuRyu,0,0,0.02,0,0.02
15128,Tokyo Mew Mew,Sony,PS,2002,Role-Playing,Takara,0,0,0.02,0,0.02
15129,Jitsumei Jikkyou Keiba Dream Classic 2002,Sony,PS2,2002,Sports,Namco Bandai Games,0,0,0.02,0,0.02
15130,Ice Age: Dawn of the Dinosaurs,PC,PC,2009,Action,Activision,0.02,0,0,0,0.02
15131,Interactive Storybook DS Series 3,Nintendo,DS,2007,Misc,Tommo,0.02,0,0,0,0.02
15132,Moujuutsukai to Oujisama: Snow Bride Portable,Sony,PSP,2012,Adventure,Idea Factory,0,0,0.02,0,0.02
15133,Twinkle * Crusaders GoGo!,Sony,PSP,2010,Adventure,ASCII Media Works,0,0,0.02,0,0.02
15134,Serious Sam HD: Gold Edition,PC,PC,2010,Shooter,Devolver Digital,0,0.02,0,0,0.02
15135,Rule of Rose,Sony,PS2,2006,Action,505 Games,0.01,0.01,0,0,0.02
15136,RedCard 20-03,Nintendo,GC,2002,Sports,Midway Games,0.02,0,0,0,0.02
15137,Homeworld,PC,PC,1998,Strategy,Vivendi Games,0,0.02,0,0,0.02
15138,Freestyle Metal X,Microsoft,XB,2003,Racing,Midway Games,0.02,0,0,0,0.02
15139,Shonen Jump's One Piece: Grand Adventure,Sony,PS2,2005,Fighting,Namco Bandai Games,0.01,0.01,0,0,0.02
15140,Pac-Man World Rally,Sony,PS2,2006,Racing,Namco Bandai Games,0.01,0.01,0,0,0.02
15141,Plants vs. Zombies: Garden Warfare,PC,PC,2014,Shooter,Electronic Arts,0,0.02,0,0,0.02
15142,Max Payne,PC,PC,2001,Shooter,Take-Two Interactive,0,0.02,0,0,0.02
15143,Uta Kumi 575,Sony,PSV,2014,Misc,Sega,0,0,0.02,0,0.02
15144,Invizimals: The Lost Kingdom,Sony,PS3,2013,Action,Sony Computer Entertainment,0,0.02,0,0.01,0.02
15145,428: Fuusa Sareta Shibuya de,Sony,PS3,2009,Adventure,Spike,0,0,0.02,0,0.02
15146,IL-2 Sturmovik: Forgotten Battles,PC,PC,2003,Simulation,Ubisoft,0,0.02,0,0,0.02
15147,Overlord,PC,PC,2007,Strategy,Codemasters,0,0.02,0,0,0.02
15148,Sacred 3,PC,PC,2014,Role-Playing,Deep Silver,0,0.02,0,0,0.02
15149,The Professor's Brain Trainer: Logic,Nintendo,DS,2005,Puzzle,505 Games,0.02,0,0,0,0.02
15150,Fritz Chess,Nintendo,Wii,2009,Strategy,Deep Silver,0.02,0.01,0,0,0.02
15151,Hisshou Pachinko * Pachi-Slot Kouryaku Series Portable Vol. 2: CR Evangelion - Hajimari no Fukuin,Sony,PSP,2010,Misc,D3Publisher,0,0,0.02,0,0.02
15152,NFL Blitz Pro,Nintendo,GC,2003,Sports,Midway Games,0.02,0,0,0,0.02
15153,Rocket League,PC,PC,2016,Sports,505 Games,0.01,0.01,0,0,0.02
15154,Balls of Fury,Nintendo,Wii,2007,Sports,Zoo Digital Publishing,0.02,0,0,0,0.02
15155,18 Wheels of Steel: Extreme Trucker,PC,PC,2009,Racing,Rondomedia,0,0.02,0,0,0.02
15156,Rugby World Cup 2015,Microsoft,XOne,2015,Sports,Ubisoft,0,0.02,0,0,0.02
15157,Winning Post 8 2015,Sony,PS3,2015,Action,Tecmo Koei,0,0,0.02,0,0.02
15158,Veggy World,Nintendo,DS,2011,Shooter,Jack of All Games,0.02,0,0,0,0.02
15159,Commandos: Strike Force,Microsoft,XB,2006,Shooter,Eidos Interactive,0.02,0,0,0,0.02
15160,Ukiyo no Roushi,Sony,PSV,2015,Action,Unknown,0,0,0.02,0,0.02
15161,SBK: Snowboard Kids,Nintendo,DS,2005,Sports,Rising Star Games,0.02,0,0,0,0.02
15162,Warriors of the Lost Empire (JP sales),Sony,PSP,2007,Role-Playing,Mercury Games,0,0,0.02,0,0.02
15163,Jojo's Bizarre Adventure,Sony,PS,1999,Fighting,Virgin Interactive,0.01,0.01,0,0,0.02
15164,Lode Runner,Nintendo,DS,2006,Puzzle,Hudson Entertainment,0,0,0.02,0,0.02
15165,Zathura,Microsoft,XB,2005,Adventure,Take-Two Interactive,0.02,0,0,0,0.02
15166,Cities in Motion Collection,PC,PC,2011,Simulation,Unknown,0,0.02,0,0,0.02
15167,Evolution Snowboarding,Sony,PS2,2002,Sports,Konami Digital Entertainment,0.01,0.01,0,0,0.02
15168,Jissen Pachinko Hisshouhou! CR Sakura Taisen,Sony,PS2,2007,Misc,Sega,0,0,0.02,0,0.02
15169,Aegis of Earth: Protonovus Assault,Sony,PS4,2016,Action,PQube,0.02,0,0,0,0.02
15170,Freedom Wings,Nintendo,DS,2006,Simulation,Natsume,0.02,0,0,0,0.02
15171,Super Nazo Puyo Tsuu: Ruruu no Tetsuwan Hanjyouki,Nintendo,SNES,1996,Puzzle,Compile,0,0,0.02,0,0.02
15172,Zillions of Enemy X: Zetsukai no Crusade,Sony,PS3,2013,Role-Playing,Nippon Ichi Software,0,0,0.02,0,0.02
15173,Dream Chronicles,Nintendo,DS,2010,Adventure,Zoo Games,0.02,0,0,0,0.02
15174,Kung Fu Panda: Showdown of Legendary Legends,Sony,PS3,2015,Action,Little Orbit,0,0.02,0,0,0.02
15175,The Settlers IV,PC,PC,2001,Strategy,Blue Byte,0,0.02,0,0,0.02
15176,Happiness! De-Lucks,Sony,PS2,2007,Adventure,Marvelous Interactive,0,0,0.02,0,0.02
15177,Mount & Blade,PC,PC,2008,Role-Playing,Paradox Interactive,0,0.02,0,0,0.02
15178,Doki Majo Plus,Nintendo,DS,2009,Adventure,SNK Playmore,0,0,0.02,0,0.02
15179,Eureka Seven Vol. 2: The New Vision,Sony,PS2,2006,Shooter,Namco Bandai Games,0,0,0.02,0,0.02
15180,Love Once: Mermaid's Tears,Sony,PS3,2011,Adventure,Unknown,0,0,0.02,0,0.02
15181,Puzzle Challenge: Crosswords and More!,Sony,PS2,2006,Puzzle,Crave Entertainment,0.01,0.01,0,0,0.02
15182,Mata Hari: Betrayal is only a Kiss Away,PC,PC,2008,Adventure,DTP Entertainment,0,0.02,0,0,0.02
15183,"Simple 2500 Series Portable!! Vol. 12: The Hohei 2: Senyuu yo, Sakini Ike",Sony,PSP,2009,Action,D3Publisher,0,0,0.02,0,0.02
15184,Muppets Party Cruise,Nintendo,GC,2003,Misc,TDK Mediactive,0.02,0,0,0,0.02
15185,Quake 4,PC,PC,2005,Shooter,Activision,0,0.02,0,0,0.02
15186,Maximum Capacity: Hotel Giant,PC,PC,2002,Strategy,JoWood Productions,0,0.02,0,0,0.02
15187,Sengoku Otome: Legend Battle,Sony,PSV,2016,Action,Unknown,0,0,0.02,0,0.02
15188,Shippuu Mahou Daisakusen: Kingdom-Grandprix,Sega,SAT,1996,Shooter,Gaga,0,0,0.02,0,0.02
15189,Yamasa Digi Portable: Matsuri no Tatsujin - Win-Chan no Natsumatsuri,Sony,PSP,2006,Misc,Yamasa Entertainment,0,0,0.02,0,0.02
15190,Quiz Present Variety Q-Sama!! DS: Pressure Study x Atama Gai Kunaru Drill SP,Nintendo,DS,2011,Misc,Plenty,0,0,0.02,0,0.02
15191,Fritz Chess,Nintendo,DS,2009,Strategy,Deep Silver,0.02,0,0,0,0.02
15192,Heart no Kuni no Alice Anniversary Ver.: Wonderful Wonder World,Sony,PSP,2011,Adventure,Quinrose,0,0,0.02,0,0.02
15193,Fuel,PC,PC,2009,Racing,Codemasters,0,0.02,0,0,0.02
15194,Serious Sam: Next Encounter,Nintendo,GC,2004,Shooter,Global Star,0.02,0,0,0,0.02
15195,PachiPara 15: Super Umi Monogatari in Okinawa 2,Sony,PS3,2010,Misc,Irem Software Engineering,0,0,0.02,0,0.02
15196,Motto! SoniComi,Sony,PS3,2014,Simulation,Kadokawa Games,0,0,0.02,0,0.02
15197,Let's Play Flight Attendant,Nintendo,DS,2010,Simulation,Deep Silver,0.02,0,0,0,0.02
15198,Akai Ito DS,Nintendo,DS,2008,Adventure,Alchemist,0,0,0.02,0,0.02
15199,Knight's Apprentice: Memorick's Adventures,Microsoft,XB,2004,Action,Microids,0.02,0,0,0,0.02
15200,Saint,Nintendo,Wii,N/A,Shooter,Unknown,0.02,0,0,0,0.02
15201,Darksiders,Sony,PS3,2010,Action,THQ,0.01,0.01,0,0,0.02
15202,Natsuiro no Sunadokei,Sony,PS2,2002,Adventure,Princess Soft,0,0,0.02,0,0.02
15203,Indigo Prophecy,PC,PC,2005,Adventure,Atari,0,0.02,0,0,0.02
15204,Jissen Pachi-Slot Hisshouhou! Mister Magic Neo,Sony,PS2,2007,Misc,Sega,0,0,0.02,0,0.02
15205,Tale of a Hero,PC,PC,2010,Adventure,Daedalic,0,0.02,0,0.01,0.02
15206,Valentino Rossi: The Game,Microsoft,XOne,2016,Racing,Namco Bandai Games,0,0.02,0,0,0.02
15207,Turbo: Super Stunt Squad,Sony,PS3,2013,Sports,D3Publisher,0,0.02,0,0,0.02
15208,FIFA Soccer 09,PC,PC,2008,Sports,Electronic Arts,0,0.02,0,0,0.02
15209,The Lord of the Rings: The Battle for Middle-Earth II,PC,PC,2006,Strategy,Electronic Arts,0.01,0.01,0,0,0.02
15210,Ballblazer Champions,Sony,PS,1997,Sports,CTO SpA,0.01,0.01,0,0,0.02
15211,Steal Princess,Nintendo,DS,N/A,Platform,Unknown,0.02,0,0,0,0.02
15212,So Blonde,PC,PC,2008,Adventure,Eidos Interactive,0,0.02,0,0,0.02
15213,Winter Sports 2011,Microsoft,X360,2011,Sports,DTP Entertainment,0,0.02,0,0,0.02
15214,Koisuru Otome to Shugo no Tate: The Shield of AIGIS,Sony,PS2,2008,Adventure,Alchemist,0,0,0.02,0,0.02
15215,Disney's Meet the Robinsons,Nintendo,DS,2007,Action,Disney Interactive Studios,0.02,0,0,0,0.02
15216,Casper's Scare School: Classroom Capers,Nintendo,DS,2008,Adventure,Blast! Entertainment Ltd,0.02,0,0,0,0.02
15217,Moujuutsukai to Oujisama Portable,Sony,PSP,2011,Adventure,Idea Factory,0,0,0.02,0,0.02
15218,Galaxy Angel II: Eigou Kaiki no Koku,Sony,PS2,2009,Strategy,Broccoli,0,0,0.02,0,0.02
15219,Genroh,Sony,PSP,2012,Action,Idea Factory,0,0,0.02,0,0.02
15220,Otome wa Oanesama Boku ni Koi Shiteru Portable,Sony,PSP,2010,Adventure,Alchemist,0,0,0.02,0,0.02
15221,Iron Phoenix,Microsoft,XB,2005,Fighting,Sega,0.02,0,0,0,0.02
15222,Legend: Hand of God,PC,PC,2007,Role-Playing,DTP Entertainment,0,0.02,0,0,0.02
15223,Geon Cube,Nintendo,Wii,2009,Puzzle,P2 Games,0.02,0,0,0,0.02
15224,Tennis no Oji-Sama: Driving Smash! Side King,Nintendo,DS,2008,Sports,Konami Digital Entertainment,0,0,0.02,0,0.02
15225,Kuon,Sony,PS2,2004,Adventure,Indie Games,0.01,0.01,0,0,0.02
15226,Kannou Mukashi Banashi Portable,Sony,PSP,2012,Adventure,Idea Factory,0,0,0.02,0,0.02
15227,Umineko no Naku Koro ni: Majo to Suiri no Rinbukyoku,Sony,PS3,2010,Adventure,Alchemist,0,0,0.02,0,0.02
15228,Diabolik Lovers: More Blood,Sony,PSV,2015,Adventure,Idea Factory,0,0,0.02,0,0.02
15229,Triple Crown Championship Snowboarding,Nintendo,Wii,2010,Sports,Destineer,0.02,0,0,0,0.02
15230,UnchainBlades EXXiV,Nintendo,3DS,2012,Role-Playing,FuRyu,0,0,0.02,0,0.02
15231,The Fast and the Furious,Sony,PSP,2007,Racing,Deep Silver,0.02,0,0,0,0.02
15232,Fallout Trilogy,PC,PC,2004,Role-Playing,Ubisoft,0,0.02,0,0,0.02
15233,Carmen Sandiego: The Secret of the Stolen Drums,Nintendo,GC,2004,Action,BAM! Entertainment,0.02,0,0,0,0.02
15234,The Sims: Complete Collection,PC,PC,2005,Simulation,Electronic Arts,0.01,0.01,0,0,0.02
15235,Command & Conquer 3: Deluxe Edition,PC,PC,2008,Strategy,Electronic Arts,0,0.02,0,0,0.02
15236,Dance! It's Your Stage,Sony,PS3,2011,Misc,DTP Entertainment,0,0.02,0,0.01,0.02
15237,Sacred Gold,PC,PC,2005,Role-Playing,Encore,0,0.02,0,0,0.02
15238,Dies Irae: Amantes Amentes,Sony,PSP,2012,Action,Views,0,0,0.02,0,0.02
15239,Puyo Puyo! 15th Anniversary,Sony,PSP,2007,Puzzle,Sega,0,0,0.02,0,0.02
15240,Mind over Matter,Nintendo,DS,2010,Puzzle,505 Games,0.02,0,0,0,0.02
15241,The Idolmaster: Gravure For You! Vol.9,Sony,PS3,2012,Action,Namco Bandai Games,0,0,0.02,0,0.02
15242,Discovery Kids: Snake Safari,Nintendo,DS,2009,Simulation,505 Games,0.02,0,0,0,0.02
15243,Ryu-koku,Sony,PS2,2006,Adventure,KID,0,0,0.02,0,0.02
15244,Maji de Manabu: LEC de Ukaru - DS Hishou Boki 3-Kyuu,Nintendo,DS,2008,Misc,Square Enix,0,0,0.02,0,0.02
15245,Group S Challenge,Microsoft,XB,2003,Racing,Capcom,0.02,0,0,0,0.02
15246,GunParade Orchestra: Midori no Shou,Sony,PS2,2006,Adventure,Sony Computer Entertainment,0,0,0.02,0,0.02
15247,Shooter: Starfighter Sanvein,Sony,PS,2000,Shooter,Midas Interactive Entertainment,0.01,0.01,0,0,0.02
15248,Jewel Master: Cradle Of Rome 2,Nintendo,DS,2011,Puzzle,Rising Star Games,0,0.02,0,0,0.02
15249,Sakura Wars 1 & 2,Sony,PSP,2006,Strategy,Sega,0,0,0.02,0,0.02
15250,Kao Challengers,Sony,PSP,2005,Platform,Atari,0.02,0,0,0,0.02
15251,Brave: The Video Game,Nintendo,DS,2012,Action,Disney Interactive Studios,0,0.02,0,0,0.02
15252,Order of War,PC,PC,2009,Strategy,Square Enix,0,0.01,0,0,0.02
15253,Terminator 3: The Redemption,Nintendo,GC,2004,Shooter,Atari,0.02,0,0,0,0.02
15254,Painkiller,PC,PC,2004,Shooter,DreamCatcher Interactive,0,0.02,0,0,0.02
15255,Date A Live: Arusu Install,Sony,PS3,2014,Adventure,Compile Heart,0,0,0.02,0,0.02
15256,Canimal Triple,Sony,PSV,2014,Misc,Warner Bros. Interactive Entertainment,0,0.02,0,0,0.02
15257,Tengen Toppa Gurren-Lagann,Nintendo,DS,2007,Action,Konami Digital Entertainment,0,0,0.02,0,0.02
15258,Sugoi Hebereke,Nintendo,SNES,1994,Fighting,Sunsoft,0,0,0.02,0,0.02
15259,Pebble Beach Golf Links,Sega,SAT,1994,Sports,Sega,0,0,0.02,0,0.02
15260,Spider-Man: Web of Shadows,PC,PC,2008,Action,Activision,0,0.02,0,0,0.02
15261,Dakar 2: The World's Ultimate Rally,Microsoft,XB,2003,Racing,Acclaim Entertainment,0.02,0,0,0,0.02
15262,Jelly Belly: Ballistic Beans,Nintendo,Wii,2009,Puzzle,Zoo Digital Publishing,0.02,0,0,0,0.02
15263,PopCap Hits!,Microsoft,X360,2011,Misc,PopCap Games,0,0.02,0,0,0.02
15264,Mario Tennis,Nintendo,3DS,N/A,Sports,N/A,0,0,0.02,0,0.02
15265,Higurashi Daybreak Portable Mega Edition,Sony,PSP,2009,Adventure,Alchemist,0,0,0.02,0,0.02
15266,Dragon's Lair,Nintendo,DS,2010,Platform,Destineer,0.02,0,0,0,0.02
15267,Shinken de Watashi ni Koi Shinasai! R,Sony,PS3,2012,Action,Minato Station,0,0,0.02,0,0.02
15268,Whiteout,Sony,PS2,2002,Racing,Konami Digital Entertainment,0.01,0.01,0,0,0.02
15269,Shiratsuyu no Kai,Sony,PSP,2013,Adventure,Idea Factory,0,0,0.02,0,0.02
15270,Dungeon Defenders,PC,PC,2011,Role-Playing,Unknown,0.02,0,0,0,0.02
15271,Final Fantasy XIV: Heavensward,Sony,PS3,2015,Action,Square Enix,0.01,0,0.01,0,0.02
15272,Sniper Elite V2,Nintendo,WiiU,2013,Shooter,505 Games,0,0.02,0,0,0.02
15273,World Neverland 2in1 Portable: Olerud Kingdom & Republic of Pluto,Sony,PSP,2008,Simulation,fonfun,0,0,0.02,0,0.02
15274,XGRA: Extreme G Racing Association,Nintendo,GC,2003,Racing,Acclaim Entertainment,0.02,0,0,0,0.02
15275,Command & Conquer: The First Decade,PC,PC,2006,Strategy,Electronic Arts,0.01,0.01,0,0,0.02
15276,Thomas & Friends: Hero of the Rails,Nintendo,Wii,2010,Misc,Unknown,0,0.02,0,0,0.02
15277,Taito Legends 2,Sony,PS2,2006,Misc,Empire Interactive,0.01,0.01,0,0,0.02
15278,World Championship Poker featuring Howard Lederer: All In,Nintendo,Wii,2006,Misc,505 Games,0.02,0,0,0,0.02
15279,Kill.Switch,Nintendo,GBA,2004,Shooter,Zoo Digital Publishing,0.02,0.01,0,0,0.02
15280,"Renai Banchou: Inochi Meishi, Koiseyo Otome! Love is Power!!!",Sony,PSP,2010,Adventure,Idea Factory,0,0,0.02,0,0.02
15281,Jinsei Game Wii,Nintendo,Wii,2007,Misc,Takara Tomy,0,0,0.02,0,0.02
15282,Heavy Fire: The Chosen Few 3D,Nintendo,3DS,2011,Shooter,Mastiff,0.02,0,0,0,0.02
15283,Motto Hayaku! Seikaku Ni! Suu Sense Keisan Ryuoku Up Training - SuuTore,Nintendo,DS,2008,Misc,Benesse,0,0,0.02,0,0.02
15284,Hyakka Hyakurou: Sengoku Ninpoujou,Sony,PSV,2016,Adventure,D3Publisher,0,0,0.02,0,0.02
15285,Jake Hunter: Detective Chronicles,Nintendo,DS,2008,Adventure,Aksys Games,0.02,0,0,0,0.02
15286,Gekka Ryouran Romance,Sony,PSP,2011,Adventure,Idea Factory,0,0,0.02,0,0.02
15287,Don Bradman Cricket 14,Sony,PS3,2014,Sports,Tru Blu Entertainment,0,0.02,0,0,0.02
15288,Guess the Logos,Microsoft,XB,2004,Puzzle,Sega,0.02,0,0,0,0.02
15289,Ore no Yome: Anata Dake no Hanayome,Microsoft,X360,2010,Adventure,Idea Factory,0,0,0.02,0,0.02
15290,Crime Scene,Nintendo,DS,2009,Adventure,Nobilis,0,0.02,0,0,0.02
15291,Military History: Commander - Europe at War,Sony,PSP,2009,Strategy,Slitherine Software,0,0.01,0,0.01,0.02
15292,NightTruth: Explanation of the Paranormal - The Making of Nighttruth: Voice Selection,Sega,SAT,1996,Misc,Sonnet,0,0,0.02,0,0.02
15293,Final Approach 2: 1st Priority,Sony,PS2,2008,Adventure,Princess Soft,0,0,0.02,0,0.02
15294,Stormrise,PC,PC,2009,Strategy,Sega,0,0.02,0,0,0.02
15295,Gochuumon wa Usagi Desu ka?? Wonderful Party!,Sony,PSV,2016,Adventure,5pb,0,0,0.02,0,0.02
15296,Moujuutsukai to Oujisama: Snow Bride,Sony,PS2,2011,Adventure,Idea Factory,0,0,0.02,0,0.02
15297,Detective Jinguuji Saburo: Ronde Revenge,Nintendo,3DS,2012,Action,Arc System Works,0,0,0.02,0,0.02
15298,Casper: Spirit Dimensions,Nintendo,GC,2002,Platform,TDK Mediactive,0.02,0,0,0,0.02
15299,Meitantei Evangelion,Sony,PS2,2007,Adventure,Broccoli,0,0,0.02,0,0.02
15300,Tsuyo Kiss 2 Portable,Sony,PSP,2010,Adventure,NetRevo,0,0,0.02,0,0.02
15301,Butt-Ugly Martians: Zoom or Doom!,Sony,PS2,2002,Racing,Vivendi Games,0.01,0.01,0,0,0.02
15302,Mar Heaven: Karudea no Akuma,Nintendo,DS,2006,Role-Playing,Konami Digital Entertainment,0,0,0.02,0,0.02
15303,F1 2016 (Codemasters),PC,PC,2016,Racing,Codemasters,0,0.02,0,0,0.02
15304,Brain Dead 13,Sony,PS,1996,Adventure,Coconuts Japan,0.01,0.01,0,0,0.02
15305,Spider-Man 3,PC,PC,2007,Platform,Activision,0.02,0,0,0,0.02
15306,Robotics;Notes,Microsoft,X360,2012,Adventure,5pb,0,0,0.02,0,0.02
15307,Hoppie,Nintendo,DS,2011,Platform,Jack of All Games,0.02,0,0,0,0.02
15308,Rugby League Team Manager 2015,PC,PC,2015,Action,Alternative Software,0,0.02,0,0,0.02
15309,Shaberu! DS Oryouri Navi: Marugoto Teikoku Hotel: Saikouhou no Ryouri-chou ga Oshieru Katei Ryouri,Nintendo,DS,2007,Misc,Tecmo Koei,0,0,0.02,0,0.02
15310,The Lord of the Rings Online: Mines of Moria,PC,PC,2008,Role-Playing,Codemasters Online,0,0.02,0,0,0.02
15311,T.A.C. Heroes : Big Red One,Nintendo,DS,2010,Strategy,Storm City Games,0.02,0,0,0,0.02
15312,War Leaders: Clash of Nations,PC,PC,2009,Strategy,CDV Software Entertainment,0,0.02,0,0,0.02
15313,Dungeons & Dragons: Shadow over Mystara,Sony,PS3,2013,Role-Playing,Capcom,0,0,0.02,0,0.02
15314,The King of Fighters NeoWave,Microsoft,XB,2006,Fighting,SNK Playmore,0.02,0,0,0,0.02
15315,Super PickUps,Sony,PS2,2007,Racing,XS Games,0.01,0.01,0,0,0.02
15316,Puzzle Quest: Challenge of the Warlords,Sony,PSP,2007,Puzzle,D3Publisher,0.01,0,0,0,0.02
15317,Aquanaut's Holiday,Sony,PS,1995,Adventure,Sony Computer Entertainment,0.01,0.01,0,0,0.02
15318,Negima!? Chou Mahora Taisen Chuu: Checkiin Zenin Shuugou! Yappari Onsen Kichaimashitaa,Nintendo,DS,2007,Adventure,Marvelous Interactive,0,0,0.02,0,0.02
15319,Runaway: A Twist of Fate,Nintendo,DS,N/A,Adventure,Focus Home Interactive,0,0.02,0,0,0.02
15320,Hot 'n' Cold,Nintendo,DS,2009,Action,Majesco Entertainment,0.02,0,0,0,0.02
15321,Nisenochigiri,Sony,PSP,2010,Adventure,Idea Factory,0,0,0.02,0,0.02
15322,Wakeboarding Unleashed Featuring Shaun Murray,Nintendo,GBA,2003,Sports,Aspyr,0.01,0.01,0,0,0.02
15323,The Testament of Sherlock Holmes,Microsoft,X360,2012,Adventure,Focus Home Interactive,0,0.02,0,0,0.02
15324,Kikou Heidan J-Phoenix: Cobalt Shoutaihen,Sony,PS2,2002,Action,Takara,0,0,0.02,0,0.02
15325,Last Escort,Sony,PS2,2006,Adventure,D3Publisher,0,0,0.02,0,0.02
15326,Meikyuu Cross Blood: Reloaded,Microsoft,X360,2011,Action,Unknown,0,0,0.02,0,0.02
15327,Livly Garden,Nintendo,DS,2010,Simulation,Marvelous Interactive,0,0,0.02,0,0.02
15328,Nicktoons Collection: Game Boy Advance Video Volume 3,Nintendo,GBA,2005,Misc,N/A,0.01,0.01,0,0,0.02
15329,Elminage III: Ankoku no Shito to Yaiyou no Kyuuden,Sony,PSP,2011,Role-Playing,Starfish,0,0,0.02,0,0.02
15330,Commando: Steel Disaster,Nintendo,DS,2008,Shooter,Lexicon Entertainment,0.02,0,0,0,0.02
15331,Aria: The Natural ~Tooi Yume no Mirage~,Sony,PS2,2006,Adventure,Alchemist,0,0,0.02,0,0.02
15332,Hellgate: London,PC,PC,2007,Role-Playing,Electronic Arts,0,0.02,0,0,0.02
15333,Katekyoo Hitman Reborn! Dream Hyper Battle! Wii,Nintendo,Wii,2008,Fighting,Marvelous Interactive,0,0,0.02,0,0.02
15334,The Awakened Fate Ultimatum,Sony,PS3,2014,Role-Playing,Nippon Ichi Software,0,0,0.02,0,0.02
15335,Gal Gun,Sony,PS3,2012,Shooter,Alchemist,0,0,0.02,0,0.02
15336,Chuck E. Cheese's Super Collection,Nintendo,Wii,2011,Action,UFO Interactive,0.02,0,0,0,0.02
15337,Hakuouki: Yuugi Roku DS,Nintendo,DS,2011,Adventure,Idea Factory,0,0,0.02,0,0.02
15338,Mystery Tales 2: The Spirit Mask,Nintendo,DS,2011,Puzzle,Unknown,0,0.02,0,0,0.02
15339,Kung Fu Panda: Showdown of Legendary Legends,Nintendo,3DS,2015,Action,Little Orbit,0,0.02,0,0,0.02
15340,Shonen Jump's Shaman King: Master of Spirits 2,Nintendo,GBA,2005,Role-Playing,Konami Digital Entertainment,0.01,0.01,0,0,0.02
15341,Dead Rising,Sony,PS4,2016,Action,Capcom,0.01,0,0,0,0.02
15342,Homefront: The Revolution,PC,PC,2016,Shooter,Deep Silver,0,0.02,0,0,0.02
15343,Toki no Kizuna: Hanayui Tsuzuri,Sony,PSP,2013,Adventure,Idea Factory,0,0,0.02,0,0.02
15344,The Technomancer,Microsoft,XOne,2016,Role-Playing,Focus Home Interactive,0.01,0.01,0,0,0.02
15345,Rinne no Lagrange: Kamogawa Days,Sony,PS3,2012,Adventure,Namco Bandai Games,0,0,0.02,0,0.02
